Ensembl_Human	log2FoldChange	orig_padj_BH	orig_padj_bonf	re.estimated_pvalue	re.estimated_padj
ENSG00000204439	0.058535085	0.683940726	1	0.761565982	0.995548754
ENSG00000197479	-1.760757912	1.46e-12	4.97e-10	0.000169945	0.009471734
ENSG00000120328	-1.760757912	1.46e-12	4.97e-10	0.000169945	0.009471734
ENSG00000112787	0.166664829	0.292093998	1	0.487905216	0.948361287
ENSG00000158315	0.185932992	0.51121164	1	0.644062455	0.986064283
ENSG00000168386	0.458133787	0.010965918	1	0.138327932	0.604549582
ENSG00000128709	-1.435103285	0.002155618	1	0.079753735	0.472873558
ENSG00000167332	-3.407782564	0.159070158	NA	0.374274698	0.889102985
ENSG00000168517	-0.050588472	0.865770452	1	0.891980054	0.998294162
ENSG00000198932	-0.020327259	0.87731321	1	0.901155897	0.998687018
ENSG00000166448	-0.461526229	0.781315938	NA	0.830087395	0.996332353
ENSG00000187068	-1.079493579	3.38e-05	0.05786469	0.02149243	0.237820359
ENSG00000181619	-0.160763241	0.729834072	1	0.793390932	0.995548754
ENSG00000090686	-0.145484378	0.195312301	1	0.407955692	0.910860425
ENSG00000165312	0.081271688	0.835586605	1	0.870316955	0.996574792
ENSG00000204033	-1.878929027	NA	NA	0.609306846	0.979210244
ENSG00000179859	0.19491568	0.609095661	1	0.710855607	0.991787104
ENSG00000135245	1.080430231	7.48e-08	6.38e-05	0.003539362	0.078574588
ENSG00000104131	-0.06190081	0.668474708	1	0.750601398	0.995548754
ENSG00000178597	0.440855256	0.307173475	1	0.499378936	0.953109751
ENSG00000275183	0.114261419	0.534626282	1	0.659775133	0.98793022
ENSG00000273604	0.698847649	0.03882045	1	0.215418598	0.74184744
ENSG00000174948	-2.782358064	0.033682023	1	0.204547865	0.726317675
ENSG00000184207	0.502251307	0.016789504	1	0.160132265	0.648335164
ENSG00000198835	-0.451750408	0.358359594	1	0.537169896	0.96456431
ENSG00000198597	-2.419063083	NA	NA	0.534823671	0.96456431
ENSG00000166897	-1.14099827	NA	NA	0.850284463	0.996332353
ENSG00000185278	0.012049246	0.967727006	1	0.97118317	0.99957234
ENSG00000205669	0.878328785	0.000201063	0.444435675	0.037351461	0.320269878
ENSG00000255690	-1.421318461	0.000101223	0.203183032	0.030181764	0.284984206
ENSG00000100079	-2.259182449	0.011880048	1	0.142110099	0.613065778
ENSG00000196329	-2.606158316	0.118455659	NA	0.331456528	0.858285586
ENSG00000281887	-2.606158316	0.118455659	NA	0.331456528	0.858285586
ENSG00000100209	0.618421372	0.000386234	0.948795917	0.045979281	0.354653811
ENSG00000131831	0.094906967	0.733955959	1	0.796537939	0.995548754
ENSG00000108018	-0.773255472	0.292604962	1	0.488259512	0.948643603
ENSG00000107290	0.240145355	0.047305249	1	0.231707811	0.7634887
ENSG00000118307	0.004221501	0.993994929	1	0.994681594	0.99957234
ENSG00000104427	0.234322272	0.3528395	1	0.533388812	0.963459454
ENSG00000183580	-1.73283846	5.33e-08	4.36e-05	0.003203146	0.07426175
ENSG00000112139	-0.785921649	0.000424578	1	0.04739443	0.360031076
ENSG00000162396	-0.01385925	0.958992886	1	0.963743108	0.99957234
ENSG00000155893	-0.148016801	0.366079955	1	0.543055943	0.965270502
ENSG00000124602	-0.150773946	0.47253238	1	0.617812438	0.979738815
ENSG00000180787	-0.226114731	0.148386398	1	0.363346379	0.882869864
ENSG00000149968	-1.302438948	1.16e-05	0.017172717	0.015514897	0.197878879
ENSG00000176428	-0.432141449	0.169636581	1	0.384370667	0.896096212
ENSG00000162543	0.411099671	NA	NA	0.898933124	0.998582555
ENSG00000187699	-1.092939109	0.00449889	1	0.102115404	0.527025744
ENSG00000106823	-2.003064291	0.000115959	0.237329305	0.031482674	0.291548562
ENSG00000204930	0.04815788	0.980619714	NA	0.982356556	0.99957234
ENSG00000156140	-1.197026315	0.000225087	0.50720765	0.038724725	0.325699469
ENSG00000203867	-1.23997497	1.62e-05	0.025191445	0.017190539	0.21008565
ENSG00000179598	-1.204467483	0.417866685	1	0.579697141	0.97458408
ENSG00000188051	2.300246455	5.6e-12	2.09e-09	0.00024551	0.012439374
ENSG00000269035	2.300246455	5.6e-12	2.09e-09	0.00024551	0.012439374
ENSG00000103460	-3.318671577	0.011494539	1	0.140455503	0.610446766
ENSG00000176490	-1.066475356	0.286266154	1	0.483224431	0.946804015
ENSG00000178904	-0.924770742	2.09e-06	0.002511784	0.009302059	0.146583564
ENSG00000170745	-2.08783437	0.000254113	0.586363288	0.04029216	0.330902352
ENSG00000141965	-0.109840889	0.632288918	1	0.726236924	0.994437953
ENSG00000154102	0.305956445	0.468906414	1	0.615085271	0.979738815
ENSG00000174840	0.278587352	0.116261645	1	0.328818666	0.857296158
ENSG00000206384	-0.299817848	0.831044313	1	0.866875889	0.996332353
ENSG00000179295	0.203521549	0.108430812	1	0.319580479	0.850536774
ENSG00000270168	0.698635983	0.507965527	1	0.64190893	0.985359256
ENSG00000176399	0.278585677	0.824158574	1	0.861042662	0.996332353
ENSG00000170927	-2.404577401	NA	NA	0.539985878	0.964907041
ENSG00000177842	-0.879398808	0.024485787	1	0.182665607	0.689726313
ENSG00000162069	0.889056373	5.05e-12	1.86e-09	0.000238178	0.012243626
ENSG00000167992	0.968368999	0.32702201	1	0.513849752	0.958550707
ENSG00000263020	-1.305815952	0.204302609	1	0.41616913	0.914320125
ENSG00000240053	-1.305815952	0.204302609	1	0.41616913	0.914320125
ENSG00000040608	1.195696857	7.2e-05	0.137108336	0.02712882	0.269873785
ENSG00000185761	-0.836889685	0.00308683	1	0.089830421	0.500004858
ENSG00000183060	-0.067547748	0.598299101	1	0.703705491	0.991277281
ENSG00000167889	-2.392933967	NA	NA	0.391879316	0.901054396
ENSG00000197056	-0.070182532	0.72519857	1	0.789833283	0.995548754
ENSG00000180773	-0.522929408	0.000720007	1	0.056046347	0.393262592
ENSG00000267534	-0.334877056	0.004755343	1	0.104026439	0.531712316
ENSG00000067369	-0.227866714	0.018812041	1	0.166634761	0.659996165
ENSG00000183273	-1.216286046	NA	NA	0.706876169	0.991377018
ENSG00000186166	0.015380186	0.932741936	1	0.941708727	0.99957234
ENSG00000184454	-1.347892303	2.63e-07	0.000256498	0.005095811	0.099013014
ENSG00000174010	0.011265604	0.971624721	1	0.974758564	0.99957234
ENSG00000163625	-0.28397309	0.019056224	1	0.16735022	0.661733795
ENSG00000077616	-0.853863901	0.000985851	1	0.061856508	0.416318115
ENSG00000121797	0.107713511	0.76083267	1	0.815917345	0.996239877
ENSG00000054118	-0.014356497	0.879064581	1	0.902694657	0.998687018
ENSG00000175938	-0.120948384	0.211348044	1	0.42226791	0.917805307
ENSG00000170370	-0.753835099	0.045761016	1	0.228795774	0.760384713
ENSG00000110274	0.058718455	0.584412542	1	0.693740666	0.990939738
ENSG00000185129	-0.028994687	0.838674178	1	0.872400897	0.996892779
ENSG00000168282	-0.289744889	0.107336306	1	0.318218128	0.849833707
ENSG00000119737	-1.333371268	0.00537452	1	0.108404849	0.541998656
ENSG00000135423	0.794336776	0.020527265	1	0.171846599	0.668909964
ENSG00000160161	-0.50662566	0.5733419	1	0.685772389	0.990939738
ENSG00000111452	0.19266161	0.739248987	1	0.800566868	0.995548754
ENSG00000136897	-0.197202447	0.355275129	1	0.534889684	0.96456431
ENSG00000164620	0.11091277	0.70318759	1	0.774341439	0.995548754
ENSG00000176273	-0.691928039	0.019343112	1	0.168289723	0.662738574
ENSG00000170604	0.166749209	0.381837201	1	0.554334868	0.967507955
ENSG00000163492	0.085574701	0.7255808	1	0.790127725	0.995548754
ENSG00000183979	0.302314499	0.773049311	1	0.824029958	0.996332353
ENSG00000178038	0.700567483	1.91e-07	0.000180792	0.004648743	0.093058348
ENSG00000248905	-0.214614022	0.097460722	1	0.306057223	0.840339277
ENSG00000184451	-1.452484883	NA	NA	0.602087903	0.977799879
ENSG00000214360	-2.181181139	0.226951754	NA	0.435488727	0.92518174
ENSG00000069712	0.24042265	0.39585624	1	0.564710118	0.968992821
ENSG00000011523	-0.437209658	0.000278257	0.649680832	0.041439845	0.336394969
ENSG00000198673	1.178215365	0.074008729	1	0.2746737	0.81128251
ENSG00000214595	-1.192642822	9.88e-05	0.197277629	0.029941059	0.284232046
ENSG00000160678	-0.230328394	0.101504563	1	0.311073853	0.844326479
ENSG00000163380	-4.310041361	0.012507633	NA	0.144592148	0.61874747
ENSG00000081019	0.441567064	0.004883548	1	0.104940095	0.534261121
ENSG00000136688	0.245571984	0.55803167	1	0.675670439	0.989957052
ENSG00000166780	-1.35205501	0.124123879	1	0.337531614	0.864506472
ENSG00000167525	0.555643913	0.1921333	1	0.404881833	0.910382404
ENSG00000198324	-0.218807717	0.155387678	1	0.370760013	0.885906853
ENSG00000151006	-1.640732033	9.62e-06	0.01393129	0.01467141	0.191924516
ENSG00000165527	0.179210463	0.10716603	1	0.318022164	0.849600646
ENSG00000185753	-0.010723664	0.92669186	1	0.936960526	0.99957234
ENSG00000186416	-0.268116266	0.347417009	1	0.529045118	0.963079577
ENSG00000173681	-0.312378985	0.068811571	1	0.267272951	0.802082457
ENSG00000128534	-0.024970689	0.909943181	1	0.925061176	0.99957234
ENSG00000188175	-2.119729157	9.91e-06	0.0144611	0.014818413	0.192539364
ENSG00000050730	-0.801885192	0.013439182	1	0.148225202	0.625778632
ENSG00000180537	-3.155879851	3.51e-13	1.1e-10	0.00011554	0.006998539
ENSG00000188761	0.795891912	0.039075958	1	0.215907722	0.742805334
ENSG00000150907	0.339668113	0.205521408	1	0.417102636	0.915418911
ENSG00000173714	0.238551168	0.866274418	NA	0.892635322	0.998294162
ENSG00000164849	0.758490519	0.011571888	1	0.140770976	0.611036417
ENSG00000125910	-0.278967783	NA	NA	0.896868405	0.998394221
ENSG00000158402	-1.066670432	4.21e-05	0.073989441	0.022964101	0.247258366
ENSG00000155659	-4.060014673	0.018843721	NA	0.166735493	0.660177791
ENSG00000168135	-1.22808981	0.005787919	1	0.111173758	0.547909165
ENSG00000161798	-0.722304083	0.000492643	1	0.049742996	0.367756875
ENSG00000132463	0.335357436	0.000730713	1	0.056327455	0.393975949
ENSG00000168724	0.49464284	9.38e-05	0.186017582	0.029467301	0.281755288
ENSG00000137634	-0.942198576	0.001293593	1	0.067442367	0.436807916
ENSG00000187566	-0.360436738	0.08037937	1	0.283958619	0.818337133
ENSG00000174564	-1.329121336	1.02e-05	0.01487544	0.014930669	0.193378994
ENSG00000179715	0.521471426	0.03000915	1	0.196140734	0.714190646
ENSG00000141447	-0.201472371	0.183347558	1	0.397259474	0.904094581
ENSG00000169174	-0.562916448	0.450162216	1	0.602372772	0.977897665
ENSG00000130545	0.994271619	4.22e-14	1.17e-11	6.53e-05	0.004463585
ENSG00000118432	-0.117813446	0.677673899	1	0.75711283	0.995548754
ENSG00000144357	0.176479595	0.155789354	1	0.371245817	0.886028302
ENSG00000173212	-0.119116766	0.84850596	1	0.879370323	0.997421634
ENSG00000177464	0.104696891	0.884452427	1	0.906675113	0.998687018
ENSG00000179058	0.672858997	0.000107441	0.216626403	0.030711472	0.288698739
ENSG00000134765	2.876241623	0.068046658	1	0.266110595	0.800815026
ENSG00000167543	-0.012695718	0.951484779	1	0.957314404	0.99957234
ENSG00000144476	1.096507861	0.006822098	1	0.117534364	0.562290557
ENSG00000134817	-0.126765283	0.890853537	1	0.91070612	0.99957234
ENSG00000189046	0.686315248	3.44e-07	0.000342897	0.005499804	0.104466683
ENSG00000081913	0.090889572	0.745662961	1	0.804858729	0.995548754
ENSG00000155254	0.165189986	0.476927078	1	0.620980535	0.980664493
ENSG00000269743	-0.17413469	0.463553025	1	0.611476688	0.979210244
ENSG00000281883	-1.121823525	7.36e-06	0.010205612	0.013502169	0.184383764
ENSG00000179630	-1.121823525	7.36e-06	0.010205612	0.013502169	0.184383764
ENSG00000198944	1.694094497	2.28e-06	0.002772426	0.009548651	0.14902791
ENSG00000186912	2.459873297	8.3e-05	0.16109779	0.028340056	0.276596337
ENSG00000179071	-0.053670721	0.931185688	1	0.94057068	0.99957234
ENSG00000125895	1.636843801	0.003602828	1	0.094503728	0.513203709
ENSG00000168772	-1.578720798	2.65e-05	0.043989433	0.019964397	0.227815708
ENSG00000174327	-0.378508667	0.295945186	1	0.490755391	0.950064755
ENSG00000188991	0.172906499	0.706044596	1	0.776150341	0.995548754
ENSG00000173825	-0.266407293	0.581249982	1	0.691393736	0.990939738
ENSG00000046604	0.853518415	1.74e-13	5.24e-11	9.57e-05	0.006013315
ENSG00000182035	-0.057724063	0.907743416	1	0.922821887	0.99957234
ENSG00000165389	-0.170174444	0.265056712	1	0.466435243	0.940820118
ENSG00000186474	3.710782728	0.000438776	1	0.04789705	0.36180229
ENSG00000076826	0.515116493	0.002861358	1	0.08759221	0.49391173
ENSG00000156239	-0.649058972	2.67e-10	1.3e-07	0.000709465	0.027534891
ENSG00000147459	0.102070247	0.607836494	1	0.710034787	0.991787104
ENSG00000168813	0.134946507	0.27367938	1	0.473308685	0.943596686
ENSG00000100599	1.017403909	4.45e-17	7.17e-15	1e-05	0.001172497
ENSG00000180730	-1.945161006	9.61e-68	3.44e-67	2.22e-16	7.84e-13
ENSG00000051009	0.524750861	0.002183105	1	0.080082246	0.473892678
ENSG00000183508	-0.636964786	0.086664752	1	0.292563874	0.825720987
ENSG00000185361	-0.076860489	0.757349213	1	0.813469584	0.995906554
ENSG00000138303	0.322987043	0.013470808	1	0.14836115	0.625924463
ENSG00000156639	0.123585576	0.497292977	1	0.634772804	0.983571996
ENSG00000116685	0.216131885	0.000196295	0.431789428	0.037058139	0.319306069
ENSG00000249853	-0.751884254	0.103686041	1	0.313664594	0.84688585
ENSG00000145919	0.190813091	0.156389663	1	0.371816165	0.88645688
ENSG00000228075	0.190813091	0.156389663	1	0.371816165	0.88645688
ENSG00000213171	-0.02771962	0.961874172	1	0.96640973	0.99957234
ENSG00000265763	-0.170382261	0.746048499	1	0.805424252	0.995548754
ENSG00000174599	-0.714846876	0.045759118	1	0.22878204	0.760384713
ENSG00000144648	-1.185906748	0.30504285	1	0.497711632	0.952698674
ENSG00000165617	-1.032002755	0.007364537	1	0.120539664	0.570100388
ENSG00000204065	0.865571825	0.218762729	1	0.428613908	0.921042809
ENSG00000196507	0.865571825	0.218762729	1	0.428613908	0.921042809
ENSG00000204071	0.865571825	0.218762729	1	0.428613908	0.921042809
ENSG00000248235	-0.156038744	0.593903377	1	0.700551274	0.990957385
ENSG00000241852	-0.156038744	0.593903377	1	0.700551274	0.990957385
ENSG00000186118	-0.514590905	0.648608508	NA	0.736678136	0.995548754
ENSG00000105538	-1.530600724	0.016247815	1	0.158379638	0.644308568
ENSG00000164304	0.332951439	0.058659999	1	0.251472904	0.784969557
ENSG00000143727	0.222777017	0.036476385	1	0.210535628	0.735312345
ENSG00000157833	-0.296091467	0.572370873	1	0.685020665	0.990939738
ENSG00000196664	-1.227830061	0.063800284	1	0.259404947	0.795674813
ENSG00000256453	0.373366859	0.264302102	1	0.465817885	0.940732837
ENSG00000268790	0.141199333	0.104607238	1	0.31486692	0.847591252
ENSG00000214046	0.141199333	0.104607238	1	0.31486692	0.847591252
ENSG00000166860	0.048609255	0.760929158	1	0.816023635	0.996239877
ENSG00000163898	1.456166722	1.46e-10	6.74e-08	0.000598486	0.024660196
ENSG00000175854	0.02199741	0.846904316	1	0.878191877	0.997421634
ENSG00000212864	1.300303199	1.68e-08	1.21e-05	0.002294157	0.060208119
ENSG00000119865	-0.737377828	0.040114134	1	0.217978454	0.745472321
ENSG00000110925	-0.464415554	0.005271436	1	0.107683685	0.540562398
ENSG00000124171	1.179507116	2.28e-22	1.88e-20	3.93e-07	9.06e-05
ENSG00000184828	0.215656007	0.620150871	1	0.718558275	0.992654495
ENSG00000178662	-0.868154924	0.618548502	NA	0.717447013	0.992642911
ENSG00000178055	0.631105467	0.47253238	1	0.617848143	0.979738815
ENSG00000117600	-1.21075623	0.004160077	1	0.099331156	0.522537146
ENSG00000157240	-0.611687055	0.00053488	1	0.051050359	0.373083353
ENSG00000157429	-0.181925282	0.357145231	1	0.536268512	0.96456431
ENSG00000160886	-0.024638475	0.968796619	1	0.97227011	0.99957234
ENSG00000188807	-0.0443921	0.85005522	1	0.880570162	0.997421634
ENSG00000197272	-3.333534389	0.029548354	NA	0.195108634	0.711983646
ENSG00000083093	0.023086519	0.943709652	1	0.950650953	0.99957234
ENSG00000136147	1.110649278	0.144430156	1	0.35907968	0.880915109
ENSG00000135083	-1.203763548	0.003371755	1	0.092455751	0.507679633
ENSG00000142252	0.243597952	0.037844549	1	0.213348189	0.739646635
ENSG00000139974	-0.162622357	0.178992968	1	0.393285306	0.901241839
ENSG00000100744	-0.018408005	0.911380645	1	0.926049545	0.99957234
ENSG00000175920	-1.534268436	0.00197045	1	0.077392993	0.466626055
ENSG00000129437	3.273484421	2.5e-24	1.68e-22	1.21e-07	3.4e-05
ENSG00000164825	1.64621085	2.19e-05	0.035429989	0.018837034	0.221147193
ENSG00000154262	-0.803497642	0.088063998	1	0.29433273	0.827954959
ENSG00000174173	0.249247301	0.031234091	1	0.199042028	0.718144995
ENSG00000181751	0.207631335	0.34477911	1	0.527070442	0.962734975
ENSG00000146285	-1.444537461	1.7e-30	5.7e-29	2.92e-09	1.63e-06
ENSG00000123485	-0.331383984	0.009873483	1	0.133251431	0.596645254
ENSG00000128016	0.614301988	0.107433288	1	0.318346737	0.849901115
ENSG00000184361	-1.064709749	NA	NA	0.728990063	0.995435117
ENSG00000172782	0.294067523	0.304691212	1	0.497435605	0.952675332
ENSG00000181555	0.182495376	0.206875173	1	0.418311292	0.916080535
ENSG00000135070	0.542957252	0.013795277	1	0.149583984	0.628309747
ENSG00000182224	-0.177645241	0.317512003	1	0.507085939	0.955465301
ENSG00000177932	-0.522175452	0.038107103	1	0.213875759	0.740505919
ENSG00000167851	-4.890787194	0.000911323	1	0.060332202	0.410753668
ENSG00000167850	-4.890787194	0.000911323	1	0.060332202	0.410753668
ENSG00000107338	0.569886156	5.47e-05	0.099862449	0.02490002	0.258381929
ENSG00000188674	0.028502936	0.986501602	1	0.986639855	0.99957234
ENSG00000174125	-1.500914951	0.130650185	1	0.344607187	0.870271661
ENSG00000183831	-1.111106922	NA	NA	0.776781527	0.995548754
ENSG00000155858	0.132477249	0.428472788	1	0.587169002	0.975826494
ENSG00000161904	0.494600728	0.000541712	1	0.051263591	0.373613584
ENSG00000167685	0.03241939	0.879429409	1	0.903000254	0.998687018
ENSG00000181924	0.399370982	0.032664484	1	0.202222234	0.723559148
ENSG00000164405	-0.041478277	0.853650899	1	0.883399086	0.997449048
ENSG00000166845	-0.702559604	0.000600877	1	0.052936804	0.381083813
ENSG00000234776	-0.475368148	0.212072185	1	0.422978352	0.917805307
ENSG00000198774	0.01325014	0.974333765	1	0.977448521	0.99957234
ENSG00000184897	-1.787055219	8.45e-05	0.164529528	0.028502448	0.277510422
ENSG00000165244	-0.537583871	0.005687049	1	0.110465139	0.547133108
ENSG00000197748	-0.03482047	0.935125803	1	0.943882198	0.99957234
ENSG00000168246	-0.066814081	0.661136441	1	0.745629663	0.995548754
ENSG00000170234	-0.021701249	0.917616391	1	0.930169312	0.99957234
ENSG00000145949	-2.420718309	0.050208001	1	0.236883294	0.770298064
ENSG00000188997	0.597164817	0.041149748	1	0.219956604	0.748785402
ENSG00000183977	0.798412101	NA	NA	0.802850909	0.995548754
ENSG00000204923	-0.770648348	0.102646296	1	0.312357924	0.846458343
ENSG00000161048	-0.355164041	0.089168339	1	0.29578458	0.82926824
ENSG00000166415	-1.531523721	1.38e-09	7.83e-07	0.001126954	0.037587015
ENSG00000173349	-0.048861502	0.842432714	1	0.875050794	0.997001333
ENSG00000128311	-0.026145049	0.880558043	1	0.903682567	0.998687018
ENSG00000171984	-0.184853458	0.34055275	1	0.524120135	0.960945225
ENSG00000163251	0.226334576	0.239298815	1	0.445885606	0.929652613
ENSG00000037042	0.339329752	0.114498814	1	0.326860033	0.855274032
ENSG00000163704	-0.366025431	NA	NA	0.905646088	0.998687018
ENSG00000167769	-0.448364161	0.724074501	1	0.789047021	0.995548754
ENSG00000005001	1.393629534	1.18e-05	0.0175549	0.01560648	0.198278134
ENSG00000189127	0.288510144	NA	NA	0.936754786	0.99957234
ENSG00000171132	0.029775739	0.865983679	1	0.892236045	0.998294162
ENSG00000105429	-0.249509536	0.071889259	1	0.271727271	0.807480267
ENSG00000173621	-0.171556952	0.542305876	1	0.664962904	0.988717092
ENSG00000081818	-0.64663005	0.003150186	1	0.090428181	0.501727145
ENSG00000119703	1.174493613	0.00095322	1	0.061148333	0.414912129
ENSG00000165185	0.30799631	0.005847279	1	0.111583507	0.548483704
ENSG00000011275	-0.155876324	0.004454528	1	0.101721918	0.526631949
ENSG00000174482	0.524285654	0.390619529	1	0.560969968	0.968131709
ENSG00000180739	3.001322536	0.00566369	1	0.110320547	0.546672638
ENSG00000170989	-2.542739347	2.09e-11	8.62e-09	0.000352779	0.016242409
ENSG00000183111	0.508428388	0.029265699	1	0.194461139	0.7107038
ENSG00000151276	-0.406019322	7.48e-05	0.143405795	0.027460728	0.271644445
ENSG00000110066	-0.117172604	0.424168232	1	0.584059787	0.975145273
ENSG00000144741	-0.377150824	0.071158802	1	0.270661383	0.806349337
ENSG00000130997	0.171107509	0.813202857	1	0.853080249	0.996332353
ENSG00000198947	0.192231946	0.201263662	1	0.413257396	0.913522114
ENSG00000186714	-0.50489362	0.303950767	1	0.496736809	0.952675332
ENSG00000112167	0.269807915	0.030704183	1	0.197776861	0.716632358
ENSG00000167371	-1.109589706	0.594031313	NA	0.700666391	0.990957385
ENSG00000105640	0.144527621	0.207199951	1	0.418542689	0.916437584
ENSG00000137285	0.820049627	3.7e-12	1.33e-09	0.000218552	0.011502338
ENSG00000277161	-0.088058956	0.747540017	1	0.806470874	0.995698367
ENSG00000163170	-0.278375233	0.216222097	1	0.426358983	0.920665413
ENSG00000185905	-1.927567053	0.003553887	1	0.094042421	0.51253381
ENSG00000196544	0.031553524	0.884472709	1	0.906720948	0.998687018
ENSG00000146950	0.173831233	0.304683068	1	0.497399611	0.952675332
ENSG00000099622	-0.342005081	0.034189755	1	0.205712596	0.727586351
ENSG00000156162	0.214467497	0.128646453	1	0.342270712	0.869650519
ENSG00000175073	0.242674036	0.033814269	1	0.204859644	0.72658754
ENSG00000275074	0.872423688	3.61e-20	3.97e-18	1.51e-06	0.000260094
ENSG00000141431	-0.423516945	0.444563521	1	0.598701895	0.976511034
ENSG00000136720	0.362231027	0.000987202	1	0.061888934	0.416318115
ENSG00000197021	-0.297132473	0.008504479	1	0.126563149	0.583246698
ENSG00000197620	-0.297132473	0.008504479	1	0.126563149	0.583246698
ENSG00000105085	0.237532528	0.057831843	1	0.250043851	0.784080357
ENSG00000141979	0.237532528	0.057831843	1	0.250043851	0.784080357
ENSG00000229809	0.293408298	0.139861132	1	0.354375945	0.877926821
ENSG00000105732	0.480139579	0.000150357	0.318628802	0.034110201	0.305000808
ENSG00000188010	-0.072443771	0.79471184	1	0.839655047	0.996332353
ENSG00000162755	-1.301581924	0.408892744	1	0.573524023	0.972669016
ENSG00000164011	0.201075493	0.452301811	1	0.603809798	0.978060016
ENSG00000153044	-1.288281906	1.79e-05	0.028111221	0.017703288	0.213761646
ENSG00000157578	-0.439398995	0.241739003	1	0.447762755	0.931069919
ENSG00000204882	-0.525267469	NA	NA	0.869982698	0.996472802
ENSG00000180089	-0.441582527	0.108596854	1	0.319760315	0.850705772
ENSG00000198889	-1.421171678	1e-06	0.001120717	0.007514011	0.127088419
ENSG00000198354	-1.421171678	1e-06	0.001120717	0.007514011	0.127088419
ENSG00000185924	-1.061224536	0.005050702	1	0.106125409	0.536949055
ENSG00000186480	-0.822638923	8.8e-05	0.172731883	0.028880914	0.278668447
ENSG00000138073	-0.139999073	0.461449622	1	0.609874706	0.979210244
ENSG00000145685	-0.86660723	1.86e-07	0.000174734	0.004607358	0.092747007
ENSG00000186212	0.61960299	0.001170927	1	0.06535375	0.428875326
ENSG00000180185	-0.197389419	0.162913513	1	0.377934868	0.892040852
ENSG00000184160	-0.503733247	NA	NA	0.913727271	0.99957234
ENSG00000148426	0.712191546	0.005717781	1	0.110664965	0.547610581
ENSG00000143107	-1.24833875	0.101729236	1	0.311390413	0.844638518
ENSG00000138778	-0.843992111	2.8e-05	0.046872766	0.020308067	0.229489518
ENSG00000102935	-1.130174657	0.005540549	1	0.109512536	0.544661292
ENSG00000166924	0.640176895	0.031285562	1	0.199176567	0.718154547
ENSG00000189410	0.521262159	0.215498798	1	0.425697608	0.920454277
ENSG00000185958	0.197386422	NA	NA	0.960866905	0.99957234
ENSG00000184995	1.473337621	0.070866747	1	0.270238193	0.805797841
ENSG00000167716	-0.156249568	0.262984642	1	0.464689793	0.940285517
ENSG00000167874	-1.011026638	0.293991658	1	0.489315687	0.949273329
ENSG00000121966	-1.391190811	0.081122146	1	0.28495065	0.81944426
ENSG00000174937	0.143815457	0.957150658	NA	0.962216443	0.99957234
ENSG00000119888	0.578736846	8.08e-08	6.98e-05	0.003622791	0.079509948
ENSG00000152315	-2.523255076	0.107030961	NA	0.317818609	0.849600646
ENSG00000204599	-0.10529076	0.44476435	1	0.598869325	0.976548168
ENSG00000248167	-0.10529076	0.44476435	1	0.598869325	0.976548168
ENSG00000165568	0.078344073	0.652981176	1	0.739959841	0.995548754
ENSG00000181744	-0.095845897	0.791616194	1	0.837210145	0.996332353
ENSG00000126945	-0.219788362	0.069833507	1	0.26874684	0.80403861
ENSG00000135211	0.156244007	0.334036665	1	0.51910204	0.959846287
ENSG00000240230	-0.234098137	0.163680072	1	0.378675235	0.892395993
ENSG00000185477	0.337415669	0.528540919	1	0.655598941	0.98793022
ENSG00000261147	1.72066944	2.6e-06	0.003197361	0.009916602	0.152873563
ENSG00000179468	3.397068619	0.005815625	NA	0.111373481	0.548126475
ENSG00000196367	0.176062276	0.176662346	1	0.390882231	0.900943589
ENSG00000113205	-1.138140634	0.013800414	1	0.14960886	0.628309747
ENSG00000182782	0.859884109	0.00016021	0.343173628	0.034807007	0.307942906
ENSG00000255398	0.859884109	0.00016021	0.343173628	0.034807007	0.307942906
ENSG00000178015	0.460245516	NA	NA	0.892157658	0.998294162
ENSG00000198914	-1.042910743	0.488893546	NA	0.629195771	0.982101736
ENSG00000205922	0	NA	NA	1	1
ENSG00000131094	-1.645827247	0.038648538	1	0.215026721	0.74166851
ENSG00000130037	-2.749916907	NA	NA	0.478074013	0.94655132
ENSG00000182810	-0.031566266	0.908055657	1	0.923345935	0.99957234
ENSG00000163209	-2.199970273	0.247609064	NA	0.452480775	0.933933372
ENSG00000186847	0.646315073	0.050559455	1	0.237496202	0.77110717
ENSG00000171051	-1.148831012	0.553375959	NA	0.672614242	0.989423992
ENSG00000053328	-0.976663769	0.049670011	1	0.235871759	0.769301649
ENSG00000184148	4.692701444	0.005454229	1	0.108949386	0.543124784
ENSG00000185231	-0.27588013	0.801491088	1	0.844744859	0.996332353
ENSG00000181195	-2.915615686	8.13e-18	1.19e-15	6.35e-06	0.000825334
ENSG00000007341	-0.065740263	0.626260284	1	0.722322909	0.993868907
ENSG00000170266	-0.3380368	0.008365694	1	0.125829979	0.582069217
ENSG00000180035	0.659803565	0.00154381	1	0.071448866	0.44915866
ENSG00000283620	0.659803565	0.00154381	1	0.071448866	0.44915866
ENSG00000181072	-1.646352494	0.121131645	NA	0.334488266	0.860455117
ENSG00000182950	-0.408875405	NA	NA	0.889711388	0.998294162
ENSG00000089048	0.079506057	0.668660845	1	0.750739422	0.995548754
ENSG00000119227	-2.159678188	NA	NA	0.629596291	0.982101736
ENSG00000169247	0.812408568	9.08e-08	7.97e-05	0.003750276	0.081048054
